date,product_name,stock,price,day_of_week,is_weekend,demand
2026-03-30,Redchilli-50g,26,460,0,0,6
2026-03-30,GaramMasala,438,805,0,0,8
2026-03-30,Curd-200g,442,228,0,0,11
2026-03-30,garlic100g,182,788,0,0,5
2026-03-30,ginger100g,188,982,0,0,16
2026-03-31,Rice 26kg,133,808,1,0,2
2026-03-31,Sugar,94,794,1,0,12
2026-03-31,Milk 1L,204,868,1,0,19
2026-03-31,Bread,288,344,1,0,19
2026-03-31,Eggs 12pk,239,625,1,0,9
2026-03-31,Cooking Oil 5L,363,569,1,0,3
2026-03-31,Dal 1kg,453,115,1,0,10
2026-03-31,Salt 1kg,276,72,1,0,6
2026-03-31,Tea 500g,318,369,1,0,6
2026-03-31,Coffee 200g,14,452,1,0,13
2026-03-31,greenchilli-100g,263,946,1,0,10
2026-03-31,Redchilli-50g,142,177,1,0,8
2026-03-31,GaramMasala,490,232,1,0,5
2026-03-31,Curd-200g,276,858,1,0,20
2026-03-31,garlic100g,369,830,1,0,10
2026-03-31,ginger100g,43,994,1,0,9
2026-04-01,Rice 26kg,444,635,2,0,6
2026-04-01,Sugar,326,96,2,0,20
2026-04-01,Milk 1L,333,569,2,0,27
2026-04-01,Bread,302,943,2,0,9
2026-04-01,Eggs 12pk,238,56,2,0,12
2026-04-01,Cooking Oil 5L,430,714,2,0,7
2026-04-01,Dal 1kg,260,528,2,0,14
2026-04-01,Salt 1kg,410,305,2,0,6
2026-04-01,Tea 500g,497,605,2,0,6
2026-04-01,Coffee 200g,269,323,2,0,5
2026-04-01,greenchilli-100g,84,305,2,0,21
2026-04-01,Redchilli-50g,158,89,2,0,6
2026-04-01,GaramMasala,331,480,2,0,5
2026-04-01,Curd-200g,149,507,2,0,9
2026-04-01,garlic100g,305,558,2,0,9
2026-04-01,ginger100g,290,730,2,0,17
2026-04-02,Rice 26kg,468,834,3,0,6
2026-04-02,Sugar,257,706,3,0,15
2026-04-02,Milk 1L,373,396,3,0,28
2026-04-02,Bread,96,428,3,0,7
2026-04-02,Eggs 12pk,77,689,3,0,14
2026-04-02,Cooking Oil 5L,300,935,3,0,4
2026-04-02,Dal 1kg,98,223,3,0,9
2026-04-02,Salt 1kg,76,614,3,0,5
2026-04-02,Tea 500g,96,733,3,0,5
2026-04-02,Coffee 200g,200,927,3,0,6
2026-04-02,greenchilli-100g,462,330,3,0,28
2026-04-02,Redchilli-50g,462,885,3,0,8
2026-04-02,GaramMasala,23,256,3,0,7
2026-04-02,Curd-200g,59,305,3,0,16
2026-04-02,garlic100g,168,804,3,0,12
2026-04-02,ginger100g,287,144,3,0,10
2026-04-03,Rice 26kg,227,821,4,0,6
2026-04-03,Sugar,33,854,4,0,9
2026-04-03,Milk 1L,63,544,4,0,22
2026-04-03,Bread,365,217,4,0,13
2026-04-03,Eggs 12pk,478,926,4,0,14
2026-04-03,Cooking Oil 5L,246,595,4,0,5
2026-04-03,Dal 1kg,374,916,4,0,17
2026-04-03,Salt 1kg,169,869,4,0,5
2026-04-03,Tea 500g,465,451,4,0,10
2026-04-03,Coffee 200g,273,644,4,0,6
2026-04-03,greenchilli-100g,267,636,4,0,16
2026-04-03,Redchilli-50g,468,567,4,0,4
2026-04-03,GaramMasala,70,56,4,0,10
2026-04-03,Curd-200g,390,322,4,0,19
2026-04-03,garlic100g,317,766,4,0,11
2026-04-03,ginger100g,282,312,4,0,17
2026-04-04,Rice 26kg,105,620,5,1,11
2026-04-04,Sugar,167,441,5,1,27
2026-04-04,Milk 1L,357,836,5,1,26
2026-04-04,Bread,145,917,5,1,16
2026-04-04,Eggs 12pk,63,198,5,1,30
2026-04-04,Cooking Oil 5L,471,165,5,1,6
2026-04-04,Dal 1kg,215,509,5,1,21
2026-04-04,Salt 1kg,151,134,5,1,16
2026-04-04,Tea 500g,171,837,5,1,15
2026-04-04,Coffee 200g,127,766,5,1,10
2026-04-04,greenchilli-100g,387,425,5,1,21
2026-04-04,Redchilli-50g,135,104,5,1,14
2026-04-04,GaramMasala,476,496,5,1,11
2026-04-04,Curd-200g,385,892,5,1,25
2026-04-04,garlic100g,299,534,5,1,22
2026-04-04,ginger100g,418,86,5,1,21
2026-04-05,Rice 26kg,370,920,6,1,10
2026-04-05,Sugar,499,762,6,1,17
2026-04-05,Milk 1L,443,637,6,1,37
2026-04-05,Bread,345,322,6,1,15
2026-04-05,Eggs 12pk,418,453,6,1,19
2026-04-05,Cooking Oil 5L,389,965,6,1,9
2026-04-05,Dal 1kg,474,386,6,1,10
2026-04-05,Salt 1kg,231,602,6,1,12
2026-04-05,Tea 500g,465,116,6,1,12
2026-04-05,Coffee 200g,46,700,6,1,16
2026-04-05,greenchilli-100g,178,133,6,1,29
2026-04-05,Redchilli-50g,486,368,6,1,18
2026-04-05,GaramMasala,105,553,6,1,7
2026-04-05,Curd-200g,205,223,6,1,13
2026-04-05,garlic100g,345,931,6,1,13
2026-04-05,ginger100g,460,116,6,1,13
2026-04-06,Rice 26kg,408,796,0,0,4
2026-04-06,Sugar,224,168,0,0,13
2026-04-06,Milk 1L,145,767,0,0,11
2026-04-06,Bread,399,229,0,0,20
2026-04-06,Eggs 12pk,165,420,0,0,18
2026-04-06,Cooking Oil 5L,369,168,0,0,5
2026-04-06,Dal 1kg,369,792,0,0,9
2026-04-06,Salt 1kg,378,464,0,0,13
2026-04-06,Tea 500g,205,574,0,0,7
2026-04-06,Coffee 200g,350,389,0,0,8
2026-04-06,greenchilli-100g,124,433,0,0,16
2026-04-06,Redchilli-50g,420,503,0,0,12
2026-04-06,GaramMasala,296,222,0,0,5
2026-04-06,Curd-200g,182,959,0,0,16
2026-04-06,garlic100g,371,787,0,0,14
2026-04-06,ginger100g,328,648,0,0,16
2026-04-07,Rice 26kg,52,844,1,0,4
2026-04-07,Sugar,476,683,1,0,16
2026-04-07,Milk 1L,298,784,1,0,23
2026-04-07,Bread,284,815,1,0,10
2026-04-07,Eggs 12pk,253,955,1,0,11
2026-04-07,Cooking Oil 5L,494,919,1,0,4
2026-04-07,Dal 1kg,475,516,1,0,14
2026-04-07,Salt 1kg,327,156,1,0,10
2026-04-07,Tea 500g,35,459,1,0,7
2026-04-07,Coffee 200g,301,574,1,0,8
2026-04-07,greenchilli-100g,77,281,1,0,17
2026-04-07,Redchilli-50g,282,619,1,0,8
2026-04-07,GaramMasala,300,448,1,0,8
2026-04-07,Curd-200g,156,620,1,0,14
2026-04-07,garlic100g,273,239,1,0,8
2026-04-07,ginger100g,188,507,1,0,12
2026-04-08,Rice 26kg,320,433,2,0,2
2026-04-08,Sugar,129,899,2,0,23
2026-04-08,Milk 1L,302,376,2,0,17
2026-04-08,Bread,264,462,2,0,20
2026-04-08,Eggs 12pk,336,624,2,0,12
2026-04-08,Cooking Oil 5L,70,229,2,0,3
2026-04-08,Dal 1kg,17,128,2,0,7
2026-04-08,Salt 1kg,144,473,2,0,5
2026-04-08,Tea 500g,305,786,2,0,4
2026-04-08,Coffee 200g,461,652,2,0,9
2026-04-08,greenchilli-100g,158,211,2,0,9
2026-04-08,Redchilli-50g,386,689,2,0,11
2026-04-08,GaramMasala,145,170,2,0,10
2026-04-08,Curd-200g,398,958,2,0,21
2026-04-08,garlic100g,385,833,2,0,14
2026-04-08,ginger100g,222,525,2,0,6
2026-04-09,Rice 26kg,118,397,3,0,5
2026-04-09,Sugar,409,444,3,0,20
2026-04-09,Milk 1L,264,813,3,0,19
2026-04-09,Bread,260,938,3,0,19
2026-04-09,Eggs 12pk,124,61,3,0,24
2026-04-09,Cooking Oil 5L,420,801,3,0,2
2026-04-09,Dal 1kg,12,331,3,0,10
2026-04-09,Salt 1kg,117,778,3,0,7
2026-04-09,Tea 500g,180,538,3,0,11
2026-04-09,Coffee 200g,52,504,3,0,10
2026-04-09,greenchilli-100g,99,262,3,0,18
2026-04-09,Redchilli-50g,64,493,3,0,9
2026-04-09,GaramMasala,392,824,3,0,7
2026-04-09,Curd-200g,199,933,3,0,16
2026-04-09,garlic100g,216,248,3,0,8
2026-04-09,ginger100g,162,493,3,0,17
2026-04-10,Rice 26kg,68,967,4,0,4
2026-04-10,Sugar,80,495,4,0,24
2026-04-10,Milk 1L,66,828,4,0,23
2026-04-10,Bread,201,377,4,0,17
2026-04-10,Eggs 12pk,451,880,4,0,21
2026-04-10,Cooking Oil 5L,299,628,4,0,6
2026-04-10,Dal 1kg,468,651,4,0,12
2026-04-10,Salt 1kg,57,812,4,0,8
2026-04-10,Tea 500g,81,191,4,0,12
2026-04-10,Coffee 200g,143,392,4,0,5
2026-04-10,greenchilli-100g,86,983,4,0,16
2026-04-10,Redchilli-50g,441,726,4,0,10
2026-04-10,GaramMasala,58,333,4,0,6
2026-04-10,Curd-200g,482,620,4,0,11
2026-04-10,garlic100g,187,640,4,0,15
2026-04-10,ginger100g,125,625,4,0,15
2026-04-11,Rice 26kg,310,422,5,1,8
2026-04-11,Sugar,281,836,5,1,23
2026-04-11,Milk 1L,223,773,5,1,17
2026-04-11,Bread,33,638,5,1,18
2026-04-11,Eggs 12pk,309,76,5,1,17
2026-04-11,Cooking Oil 5L,77,83,5,1,10
2026-04-11,Dal 1kg,330,800,5,1,19
2026-04-11,Salt 1kg,289,171,5,1,19
2026-04-11,Tea 500g,247,668,5,1,18
2026-04-11,Coffee 200g,188,296,5,1,15
2026-04-11,greenchilli-100g,177,524,5,1,19
2026-04-11,Redchilli-50g,413,742,5,1,13
2026-04-11,GaramMasala,486,551,5,1,14
2026-04-11,Curd-200g,300,243,5,1,19
2026-04-11,garlic100g,403,803,5,1,18
2026-04-11,ginger100g,345,997,5,1,20
2026-04-12,Rice 26kg,387,903,6,1,10
2026-04-12,Sugar,455,105,6,1,25
2026-04-12,Milk 1L,474,952,6,1,34
2026-04-12,Bread,493,185,6,1,24
2026-04-12,Eggs 12pk,416,608,6,1,16
2026-04-12,Cooking Oil 5L,30,320,6,1,12
2026-04-12,Dal 1kg,394,699,6,1,12
2026-04-12,Salt 1kg,429,82,6,1,16
2026-04-12,Tea 500g,443,261,6,1,19
2026-04-12,Coffee 200g,446,172,6,1,13
2026-04-12,greenchilli-100g,72,546,6,1,15
2026-04-12,Redchilli-50g,348,820,6,1,10
2026-04-12,GaramMasala,438,475,6,1,9
2026-04-12,Curd-200g,314,673,6,1,29
2026-04-12,garlic100g,338,61,6,1,16
2026-04-12,ginger100g,213,404,6,1,10
2026-04-13,Rice 26kg,126,502,0,0,2
2026-04-13,Sugar,472,979,0,0,20
2026-04-13,Milk 1L,232,522,0,0,9
2026-04-13,Bread,413,428,0,0,19
2026-04-13,Eggs 12pk,47,548,0,0,16
2026-04-13,Cooking Oil 5L,199,694,0,0,1
2026-04-13,Dal 1kg,225,654,0,0,10
2026-04-13,Salt 1kg,471,674,0,0,8
2026-04-13,Tea 500g,280,699,0,0,12
2026-04-13,Coffee 200g,425,910,0,0,9
2026-04-13,greenchilli-100g,219,269,0,0,10
2026-04-13,Redchilli-50g,367,711,0,0,10
2026-04-13,GaramMasala,210,264,0,0,3
2026-04-13,Curd-200g,184,698,0,0,6
2026-04-13,garlic100g,345,713,0,0,10
2026-04-13,ginger100g,163,612,0,0,12
2026-04-14,Rice 26kg,391,848,1,0,5
2026-04-14,Sugar,405,660,1,0,16
2026-04-14,Milk 1L,84,238,1,0,29
2026-04-14,Bread,27,160,1,0,11
2026-04-14,Eggs 12pk,426,461,1,0,21
2026-04-14,Cooking Oil 5L,159,408,1,0,5
2026-04-14,Dal 1kg,127,253,1,0,7
2026-04-14,Salt 1kg,279,290,1,0,7
2026-04-14,Tea 500g,364,657,1,0,9
2026-04-14,Coffee 200g,228,109,1,0,12
2026-04-14,greenchilli-100g,124,98,1,0,20
2026-04-14,Redchilli-50g,434,366,1,0,7
2026-04-14,GaramMasala,420,839,1,0,8
2026-04-14,Curd-200g,474,357,1,0,19
2026-04-14,garlic100g,315,602,1,0,18
2026-04-14,ginger100g,184,915,1,0,15
2026-04-15,Rice 26kg,370,431,2,0,3
2026-04-15,Sugar,17,618,2,0,9
2026-04-15,Milk 1L,174,476,2,0,12
2026-04-15,Bread,441,126,2,0,17
2026-04-15,Eggs 12pk,67,726,2,0,10
2026-04-15,Cooking Oil 5L,150,938,2,0,6
2026-04-15,Dal 1kg,437,981,2,0,9
2026-04-15,Salt 1kg,242,572,2,0,8
2026-04-15,Tea 500g,95,415,2,0,14
2026-04-15,Coffee 200g,380,535,2,0,10
2026-04-15,greenchilli-100g,258,449,2,0,26
2026-04-15,Redchilli-50g,457,282,2,0,9
2026-04-15,GaramMasala,56,385,2,0,5
2026-04-15,Curd-200g,43,656,2,0,10
2026-04-15,garlic100g,321,269,2,0,8
2026-04-15,ginger100g,154,229,2,0,12
2026-04-16,Rice 26kg,109,908,3,0,1
2026-04-16,Sugar,464,840,3,0,20
2026-04-16,Milk 1L,470,541,3,0,23
2026-04-16,Bread,150,174,3,0,13
2026-04-16,Eggs 12pk,415,953,3,0,26
2026-04-16,Cooking Oil 5L,483,534,3,0,4
2026-04-16,Dal 1kg,151,299,3,0,7
2026-04-16,Salt 1kg,59,449,3,0,3
2026-04-16,Tea 500g,380,268,3,0,7
2026-04-16,Coffee 200g,158,395,3,0,9
2026-04-16,greenchilli-100g,478,598,3,0,21
2026-04-16,Redchilli-50g,478,748,3,0,7
2026-04-16,GaramMasala,195,458,3,0,8
2026-04-16,Curd-200g,169,896,3,0,21
2026-04-16,garlic100g,160,474,3,0,7
2026-04-16,ginger100g,353,448,3,0,10
2026-04-17,Rice 26kg,238,982,4,0,3
2026-04-17,Sugar,74,883,4,0,23
2026-04-17,Milk 1L,29,229,4,0,9
2026-04-17,Bread,41,676,4,0,15
2026-04-17,Eggs 12pk,120,429,4,0,22
2026-04-17,Cooking Oil 5L,66,531,4,0,3
2026-04-17,Dal 1kg,491,234,4,0,9
2026-04-17,Salt 1kg,41,152,4,0,9
2026-04-17,Tea 500g,128,70,4,0,7
2026-04-17,Coffee 200g,261,686,4,0,12
2026-04-17,greenchilli-100g,201,862,4,0,26
2026-04-17,Redchilli-50g,111,590,4,0,5
2026-04-17,GaramMasala,282,404,4,0,4
2026-04-17,Curd-200g,328,913,4,0,9
2026-04-17,garlic100g,473,858,4,0,13
2026-04-17,ginger100g,452,636,4,0,12
2026-04-18,Rice 26kg,280,805,5,1,7
2026-04-18,Sugar,20,625,5,1,23
2026-04-18,Milk 1L,352,203,5,1,22
2026-04-18,Bread,385,907,5,1,21
2026-04-18,Eggs 12pk,194,523,5,1,28
2026-04-18,Cooking Oil 5L,366,337,5,1,13
2026-04-18,Dal 1kg,46,684,5,1,15
2026-04-18,Salt 1kg,323,715,5,1,14
2026-04-18,Tea 500g,143,861,5,1,20
2026-04-18,Coffee 200g,31,669,5,1,16
2026-04-18,greenchilli-100g,89,715,5,1,20
2026-04-18,Redchilli-50g,120,135,5,1,10
2026-04-18,GaramMasala,204,921,5,1,6
2026-04-18,Curd-200g,53,699,5,1,26
2026-04-18,garlic100g,288,852,5,1,19
2026-04-18,ginger100g,66,277,5,1,17
2026-04-19,Rice 26kg,418,340,6,1,4
2026-04-19,Sugar,197,758,6,1,21
2026-04-19,Milk 1L,106,64,6,1,23
2026-04-19,Bread,149,168,6,1,18
2026-04-19,Eggs 12pk,144,920,6,1,24
2026-04-19,Cooking Oil 5L,395,531,6,1,12
2026-04-19,Dal 1kg,320,390,6,1,18
2026-04-19,Salt 1kg,156,486,6,1,9
2026-04-19,Tea 500g,93,538,6,1,21
2026-04-19,Coffee 200g,368,105,6,1,18
2026-04-19,greenchilli-100g,295,667,6,1,22
2026-04-19,Redchilli-50g,274,558,6,1,13
2026-04-19,GaramMasala,495,864,6,1,11
2026-04-19,Curd-200g,319,544,6,1,21
2026-04-19,garlic100g,288,417,6,1,19
2026-04-19,ginger100g,482,473,6,1,13
2026-04-20,Rice 26kg,192,638,0,0,3
2026-04-20,Sugar,65,83,0,0,12
2026-04-20,Milk 1L,448,278,0,0,24
2026-04-20,Bread,335,247,0,0,8
2026-04-20,Eggs 12pk,498,356,0,0,20
2026-04-20,Cooking Oil 5L,393,104,0,0,4
2026-04-20,Dal 1kg,144,494,0,0,10
2026-04-20,Salt 1kg,219,376,0,0,9
2026-04-20,Tea 500g,293,563,0,0,6
2026-04-20,Coffee 200g,187,252,0,0,9
2026-04-20,greenchilli-100g,155,266,0,0,17
2026-04-20,Redchilli-50g,452,694,0,0,9
2026-04-20,GaramMasala,144,451,0,0,6
2026-04-20,Curd-200g,420,926,0,0,15
2026-04-20,garlic100g,47,546,0,0,11
2026-04-20,ginger100g,204,414,0,0,10
2026-04-21,Rice 26kg,62,178,1,0,4
2026-04-21,Sugar,358,370,1,0,10
2026-04-21,Milk 1L,318,139,1,0,20
2026-04-21,Bread,97,462,1,0,12
2026-04-21,Eggs 12pk,295,578,1,0,21
2026-04-21,Cooking Oil 5L,421,754,1,0,4
2026-04-21,Dal 1kg,372,957,1,0,8
2026-04-21,Salt 1kg,39,335,1,0,13
2026-04-21,Tea 500g,293,180,1,0,11
2026-04-21,Coffee 200g,496,540,1,0,7
2026-04-21,greenchilli-100g,462,429,1,0,25
2026-04-21,Redchilli-50g,61,910,1,0,10
2026-04-21,GaramMasala,149,454,1,0,6
2026-04-21,Curd-200g,93,628,1,0,14
2026-04-21,garlic100g,292,262,1,0,5
2026-04-21,ginger100g,46,57,1,0,5
2026-04-22,Rice 26kg,42,719,2,0,3
2026-04-22,Sugar,379,86,2,0,6
2026-04-22,Milk 1L,30,592,2,0,11
2026-04-22,Bread,211,240,2,0,8
2026-04-22,Eggs 12pk,376,757,2,0,16
2026-04-22,Cooking Oil 5L,235,199,2,0,2
2026-04-22,Dal 1kg,331,564,2,0,17
2026-04-22,Salt 1kg,348,331,2,0,12
2026-04-22,Tea 500g,247,170,2,0,7
2026-04-22,Coffee 200g,483,719,2,0,6
2026-04-22,greenchilli-100g,235,162,2,0,24
2026-04-22,Redchilli-50g,159,958,2,0,11
2026-04-22,GaramMasala,80,542,2,0,7
2026-04-22,Curd-200g,295,765,2,0,20
2026-04-22,garlic100g,488,968,2,0,15
2026-04-22,ginger100g,488,340,2,0,6
2026-04-23,Rice 26kg,312,951,3,0,7
2026-04-23,Sugar,59,636,3,0,8
2026-04-23,Milk 1L,280,529,3,0,14
2026-04-23,Bread,61,339,3,0,20
2026-04-23,Eggs 12pk,277,757,3,0,12
2026-04-23,Cooking Oil 5L,357,674,3,0,7
2026-04-23,Dal 1kg,73,281,3,0,12
2026-04-23,Salt 1kg,472,939,3,0,5
2026-04-23,Tea 500g,249,142,3,0,10
2026-04-23,Coffee 200g,302,384,3,0,3
2026-04-23,greenchilli-100g,25,51,3,0,16
2026-04-23,Redchilli-50g,169,465,3,0,10
2026-04-23,GaramMasala,405,842,3,0,4
2026-04-23,Curd-200g,32,551,3,0,6
2026-04-23,garlic100g,113,112,3,0,18
2026-04-23,ginger100g,97,851,3,0,12
2026-04-24,Rice 26kg,343,182,4,0,4
2026-04-24,Sugar,219,615,4,0,20
2026-04-24,Milk 1L,214,791,4,0,21
2026-04-24,Bread,395,341,4,0,10
2026-04-24,Eggs 12pk,315,334,4,0,11
2026-04-24,Cooking Oil 5L,218,979,4,0,6
2026-04-24,Dal 1kg,341,311,4,0,12
2026-04-24,Salt 1kg,448,696,4,0,4
2026-04-24,Tea 500g,179,216,4,0,10
2026-04-24,Coffee 200g,170,930,4,0,7
2026-04-24,greenchilli-100g,376,56,4,0,21
2026-04-24,Redchilli-50g,29,722,4,0,8
2026-04-24,GaramMasala,233,407,4,0,4
2026-04-24,Curd-200g,408,738,4,0,15
2026-04-24,garlic100g,36,884,4,0,11
2026-04-24,ginger100g,257,455,4,0,15
2026-04-25,Rice 26kg,494,97,5,1,10
2026-04-25,Sugar,177,918,5,1,28
2026-04-25,Milk 1L,285,334,5,1,24
2026-04-25,Bread,269,694,5,1,24
2026-04-25,Eggs 12pk,497,719,5,1,13
2026-04-25,Cooking Oil 5L,144,181,5,1,7
2026-04-25,Dal 1kg,21,235,5,1,22
2026-04-25,Salt 1kg,34,57,5,1,11
2026-04-25,Tea 500g,367,73,5,1,15
2026-04-25,Coffee 200g,315,660,5,1,14
2026-04-25,greenchilli-100g,311,872,5,1,28
2026-04-25,Redchilli-50g,263,881,5,1,13
2026-04-25,GaramMasala,461,527,5,1,9
2026-04-25,Curd-200g,305,541,5,1,21
2026-04-25,garlic100g,466,505,5,1,12
2026-04-25,ginger100g,275,959,5,1,18
2026-04-26,Rice 26kg,411,211,6,1,6
2026-04-26,Sugar,291,317,6,1,29
2026-04-26,Milk 1L,330,165,6,1,17
2026-04-26,Bread,394,264,6,1,25
2026-04-26,Eggs 12pk,430,926,6,1,18
2026-04-26,Cooking Oil 5L,446,862,6,1,7
2026-04-26,Dal 1kg,376,682,6,1,13
2026-04-26,Salt 1kg,361,453,6,1,9
2026-04-26,Tea 500g,372,912,6,1,11
2026-04-26,Coffee 200g,227,90,6,1,16
2026-04-26,greenchilli-100g,402,185,6,1,31
2026-04-26,Redchilli-50g,349,430,6,1,11
2026-04-26,GaramMasala,23,914,6,1,11
2026-04-26,Curd-200g,174,769,6,1,15
2026-04-26,garlic100g,476,426,6,1,13
2026-04-26,ginger100g,444,627,6,1,22
2026-04-27,Rice 26kg,231,592,0,0,2
2026-04-27,Sugar,142,140,0,0,13
2026-04-27,Milk 1L,123,330,0,0,21
2026-04-27,Bread,124,51,0,0,19
2026-04-27,Eggs 12pk,319,254,0,0,10
2026-04-27,Cooking Oil 5L,473,773,0,0,3
2026-04-27,Dal 1kg,483,779,0,0,14
2026-04-27,Salt 1kg,459,169,0,0,5
2026-04-27,Tea 500g,446,826,0,0,13
2026-04-27,Coffee 200g,343,961,0,0,12
2026-04-27,greenchilli-100g,184,448,0,0,19
2026-04-27,Redchilli-50g,424,881,0,0,11
2026-04-27,GaramMasala,454,272,0,0,8
2026-04-27,Curd-200g,67,462,0,0,10
2026-04-27,garlic100g,211,221,0,0,9
2026-04-27,ginger100g,292,484,0,0,10
2026-04-28,Rice 26kg,462,323,1,0,2
2026-04-28,Sugar,255,56,1,0,16
2026-04-28,Milk 1L,244,212,1,0,15
2026-04-28,Bread,416,52,1,0,10
2026-04-28,Eggs 12pk,440,742,1,0,17
2026-04-28,Cooking Oil 5L,138,312,1,0,3
2026-04-28,Dal 1kg,404,441,1,0,15
2026-04-28,Salt 1kg,223,382,1,0,8
2026-04-28,Tea 500g,273,378,1,0,13
2026-04-28,Coffee 200g,32,437,1,0,13
2026-04-28,greenchilli-100g,424,118,1,0,11
2026-04-28,Redchilli-50g,87,840,1,0,10
2026-04-28,GaramMasala,283,904,1,0,7
2026-04-28,Curd-200g,246,390,1,0,16
2026-04-28,garlic100g,141,497,1,0,18
2026-04-28,ginger100g,332,726,1,0,9
2026-04-29,Rice 26kg,460,495,2,0,5
2026-04-29,Sugar,31,723,2,0,6
2026-04-29,Milk 1L,448,422,2,0,17
2026-04-29,Bread,208,548,2,0,17
2026-04-29,Eggs 12pk,169,788,2,0,12
2026-04-29,Cooking Oil 5L,464,906,2,0,4
2026-04-29,Dal 1kg,134,168,2,0,14
2026-04-29,Salt 1kg,188,105,2,0,9
2026-04-29,Tea 500g,209,261,2,0,8
2026-04-29,Coffee 200g,468,124,2,0,9
2026-04-29,greenchilli-100g,217,475,2,0,11
2026-04-29,Redchilli-50g,99,811,2,0,5
2026-04-29,GaramMasala,150,592,2,0,5
2026-04-29,Curd-200g,344,654,2,0,17
2026-04-29,garlic100g,283,116,2,0,16
2026-04-29,ginger100g,123,422,2,0,7
2026-04-30,Rice 26kg,393,676,3,0,2
2026-04-30,Sugar,226,968,3,0,15
2026-04-30,Milk 1L,80,110,3,0,15
2026-04-30,Bread,390,827,3,0,9
2026-04-30,Eggs 12pk,495,192,3,0,11
2026-04-30,Cooking Oil 5L,203,157,3,0,3
2026-04-30,Dal 1kg,12,533,3,0,7
2026-04-30,Salt 1kg,258,208,3,0,8
2026-04-30,Tea 500g,28,936,3,0,14
2026-04-30,Coffee 200g,23,190,3,0,10
2026-04-30,greenchilli-100g,137,486,3,0,14
2026-04-30,Redchilli-50g,175,215,3,0,9
2026-04-30,GaramMasala,374,331,3,0,5
2026-04-30,Curd-200g,404,483,3,0,12
2026-04-30,garlic100g,264,914,3,0,5
2026-04-30,ginger100g,232,236,3,0,16
2026-05-01,Rice 26kg,265,871,4,0,5
2026-05-01,Sugar,464,618,4,0,10
2026-05-01,Milk 1L,141,991,4,0,14
2026-05-01,Bread,333,142,4,0,10
2026-05-01,Eggs 12pk,405,199,4,0,17
2026-05-01,Cooking Oil 5L,477,344,4,0,4
2026-05-01,Dal 1kg,163,223,4,0,9
2026-05-01,Salt 1kg,343,658,4,0,13
2026-05-01,Tea 500g,288,321,4,0,15
2026-05-01,Coffee 200g,217,290,4,0,8
2026-05-01,greenchilli-100g,465,79,4,0,14
2026-05-01,Redchilli-50g,439,158,4,0,4
2026-05-01,GaramMasala,352,655,4,0,6
2026-05-01,Curd-200g,26,395,4,0,12
2026-05-01,garlic100g,186,500,4,0,8
2026-05-01,ginger100g,239,599,4,0,13
2026-05-02,Rice 26kg,145,346,5,1,6
2026-05-02,Sugar,196,106,5,1,19
2026-05-02,Milk 1L,353,863,5,1,33
2026-05-02,Bread,468,562,5,1,20
2026-05-02,Eggs 12pk,355,864,5,1,24
2026-05-02,Cooking Oil 5L,177,882,5,1,9
2026-05-02,Dal 1kg,494,985,5,1,8
2026-05-02,Salt 1kg,263,864,5,1,17
2026-05-02,Tea 500g,388,356,5,1,11
2026-05-02,Coffee 200g,227,135,5,1,12
2026-05-02,greenchilli-100g,268,228,5,1,12
2026-05-02,Redchilli-50g,491,690,5,1,11
2026-05-02,GaramMasala,137,572,5,1,11
2026-05-02,Curd-200g,176,901,5,1,22
2026-05-02,garlic100g,197,457,5,1,18
2026-05-02,ginger100g,499,882,5,1,17
2026-05-03,Rice 26kg,176,934,6,1,9
2026-05-03,Sugar,359,392,6,1,26
2026-05-03,Milk 1L,398,951,6,1,19
2026-05-03,Bread,448,137,6,1,14
2026-05-03,Eggs 12pk,495,204,6,1,17
2026-05-03,Cooking Oil 5L,368,128,6,1,7
2026-05-03,Dal 1kg,244,945,6,1,19
2026-05-03,Salt 1kg,327,481,6,1,17
2026-05-03,Tea 500g,452,656,6,1,15
2026-05-03,Coffee 200g,121,987,6,1,14
2026-05-03,greenchilli-100g,220,360,6,1,29
2026-05-03,Redchilli-50g,393,142,6,1,11
2026-05-03,GaramMasala,403,435,6,1,5
2026-05-03,Curd-200g,136,916,6,1,25
2026-05-03,garlic100g,252,104,6,1,17
2026-05-03,ginger100g,157,957,6,1,22
2026-05-04,Rice 26kg,406,523,0,0,4
2026-05-04,Sugar,238,53,0,0,17
2026-05-04,Milk 1L,282,364,0,0,19
2026-05-04,Bread,54,453,0,0,10
2026-05-04,Eggs 12pk,451,683,0,0,10
2026-05-04,Cooking Oil 5L,408,775,0,0,7
2026-05-04,Dal 1kg,213,526,0,0,15
2026-05-04,Salt 1kg,398,181,0,0,9
2026-05-04,Tea 500g,302,635,0,0,6
2026-05-04,Coffee 200g,11,161,0,0,10
2026-05-04,greenchilli-100g,68,389,0,0,13
2026-05-04,Redchilli-50g,395,990,0,0,10
2026-05-04,GaramMasala,370,250,0,0,7
2026-05-04,Curd-200g,378,662,0,0,14
2026-05-04,garlic100g,462,396,0,0,8
2026-05-04,ginger100g,337,445,0,0,14
2026-05-05,Rice 26kg,453,531,1,0,4
2026-05-05,Sugar,48,480,1,0,22
2026-05-05,Milk 1L,68,964,1,0,19
2026-05-05,Bread,367,654,1,0,14
2026-05-05,Eggs 12pk,290,131,1,0,12
2026-05-05,Cooking Oil 5L,208,684,1,0,2
